"","crew_id","rank","position","division","sub_division","gender","name","duty_shift","shift_team","starfleet_gpa","perseverance_score","week","productivity"
"2117",42021,"Lieutenant","Security Officer","Operations","Security","Masculine","Anthony Wiest","Delta","Team 5",8.72,6.89,5,35.2164062739006
"2118",42021,"Lieutenant","Security Officer","Operations","Security","Masculine","Anthony Wiest","Delta","Team 5",8.72,6.89,6,33.9846258976927
"2119",42021,"Lieutenant","Security Officer","Operations","Security","Masculine","Anthony Wiest","Delta","Team 5",8.72,6.89,7,34.8250315496059
"2120",42021,"Lieutenant","Security Officer","Operations","Security","Masculine","Anthony Wiest","Delta","Team 5",8.72,6.89,8,33.6336751319335
"2121",42021,"Lieutenant","Security Officer","Operations","Security","Masculine","Anthony Wiest","Delta","Team 5",8.72,6.89,9,33.612664611822
"2122",42021,"Lieutenant","Security Officer","Operations","Security","Masculine","Anthony Wiest","Delta","Team 5",8.72,6.89,10,34.4800790761806
"2123",42021,"Lieutenant","Security Officer","Operations","Security","Masculine","Anthony Wiest","Delta","Team 5",8.72,6.89,11,33.4919035080119
"2124",42021,"Lieutenant","Security Officer","Operations","Security","Masculine","Anthony Wiest","Delta","Team 5",8.72,6.89,12,34.7694373544133
"2125",42029,"Lieutenant","Security Officer","Operations","Security","Masculine","Bandar el-Bey","Alpha","Team 5",7.76,4.45,1,28.9898355534069
"2126",42029,"Lieutenant","Security Officer","Operations","Security","Masculine","Bandar el-Bey","Alpha","Team 5",7.76,4.45,2,29.5848028885622
"2127",42029,"Lieutenant","Security Officer","Operations","Security","Masculine","Bandar el-Bey","Alpha","Team 5",7.76,4.45,3,27.0101547235544
"2128",42029,"Lieutenant","Security Officer","Operations","Security","Masculine","Bandar el-Bey","Alpha","Team 5",7.76,4.45,4,27.72238847099
"2129",42029,"Lieutenant","Security Officer","Operations","Security","Masculine","Bandar el-Bey","Alpha","Team 5",7.76,4.45,5,26.8698222454717
"2130",42029,"Lieutenant","Security Officer","Operations","Security","Masculine","Bandar el-Bey","Alpha","Team 5",7.76,4.45,6,26.1548239546411
"2131",42029,"Lieutenant","Security Officer","Operations","Security","Masculine","Bandar el-Bey","Alpha","Team 5",7.76,4.45,7,25.2879331323647
"2132",42029,"Lieutenant","Security Officer","Operations","Security","Masculine","Bandar el-Bey","Alpha","Team 5",7.76,4.45,8,25.0683714900764
"2133",42029,"Lieutenant","Security Officer","Operations","Security","Masculine","Bandar el-Bey","Alpha","Team 5",7.76,4.45,9,21.6414728898595
"2134",42029,"Lieutenant","Security Officer","Operations","Security","Masculine","Bandar el-Bey","Alpha","Team 5",7.76,4.45,10,24.2307599089129
"2135",42029,"Lieutenant","Security Officer","Operations","Security","Masculine","Bandar el-Bey","Alpha","Team 5",7.76,4.45,11,24.2321757571024
"2136",42029,"Lieutenant","Security Officer","Operations","Security","Masculine","Bandar el-Bey","Alpha","Team 5",7.76,4.45,12,23.9268153907704
"2137",42071,"Lieutenant","Security Officer","Operations","Security","Masculine","Deven Nguyen","Gamma","Team 5",6.46,6.59,1,27.2318386532736
"2138",42071,"Lieutenant","Security Officer","Operations","Security","Masculine","Deven Nguyen","Gamma","Team 5",6.46,6.59,2,27.3700554610639
"2139",42071,"Lieutenant","Security Officer","Operations","Security","Masculine","Deven Nguyen","Gamma","Team 5",6.46,6.59,3,28.2670105358963
"2140",42071,"Lieutenant","Security Officer","Operations","Security","Masculine","Deven Nguyen","Gamma","Team 5",6.46,6.59,4,27.3126448657806
"2141",42071,"Lieutenant","Security Officer","Operations","Security","Masculine","Deven Nguyen","Gamma","Team 5",6.46,6.59,5,27.9549764913129
"2142",42071,"Lieutenant","Security Officer","Operations","Security","Masculine","Deven Nguyen","Gamma","Team 5",6.46,6.59,6,29.5364050109051
"2143",42071,"Lieutenant","Security Officer","Operations","Security","Masculine","Deven Nguyen","Gamma","Team 5",6.46,6.59,7,30.8478633137793
"2144",42071,"Lieutenant","Security Officer","Operations","Security","Masculine","Deven Nguyen","Gamma","Team 5",6.46,6.59,8,28.7511726741506
"2145",42071,"Lieutenant","Security Officer","Operations","Security","Masculine","Deven Nguyen","Gamma","Team 5",6.46,6.59,9,29.3993499079524
"2146",42071,"Lieutenant","Security Officer","Operations","Security","Masculine","Deven Nguyen","Gamma","Team 5",6.46,6.59,10,30.2273504508419
"2147",42071,"Lieutenant","Security Officer","Operations","Security","Masculine","Deven Nguyen","Gamma","Team 5",6.46,6.59,11,32.2226070406682
"2148",42071,"Lieutenant","Security Officer","Operations","Security","Masculine","Deven Nguyen","Gamma","Team 5",6.46,6.59,12,30.8505064029423
"2149",42100,"Lieutenant","Security Officer","Operations","Security","Masculine","Hector Stone","Delta","Team 5",7.72,7.19,1,26.967118828912
"2150",42100,"Lieutenant","Security Officer","Operations","Security","Masculine","Hector Stone","Delta","Team 5",7.72,7.19,2,28.8930948427251
"2151",42100,"Lieutenant","Security Officer","Operations","Security","Masculine","Hector Stone","Delta","Team 5",7.72,7.19,3,30.6778939809137
"2152",42100,"Lieutenant","Security Officer","Operations","Security","Masculine","Hector Stone","Delta","Team 5",7.72,7.19,4,27.3259161859853
"2153",42100,"Lieutenant","Security Officer","Operations","Security","Masculine","Hector Stone","Delta","Team 5",7.72,7.19,5,29.2079038814024
"2154",42100,"Lieutenant","Security Officer","Operations","Security","Masculine","Hector Stone","Delta","Team 5",7.72,7.19,6,28.2309313929023
"2155",42100,"Lieutenant","Security Officer","Operations","Security","Masculine","Hector Stone","Delta","Team 5",7.72,7.19,7,28.6279114325799
"2156",42100,"Lieutenant","Security Officer","Operations","Security","Masculine","Hector Stone","Delta","Team 5",7.72,7.19,8,30.053258540906
"2157",42100,"Lieutenant","Security Officer","Operations","Security","Masculine","Hector Stone","Delta","Team 5",7.72,7.19,9,30.3981160300856
"2158",42100,"Lieutenant","Security Officer","Operations","Security","Masculine","Hector Stone","Delta","Team 5",7.72,7.19,10,31.3735125332044
"2159",42100,"Lieutenant","Security Officer","Operations","Security","Masculine","Hector Stone","Delta","Team 5",7.72,7.19,11,31.1072467096529
"2160",42100,"Lieutenant","Security Officer","Operations","Security","Masculine","Hector Stone","Delta","Team 5",7.72,7.19,12,31.387752938177
"2161",42109,"Lieutenant","Security Officer","Operations","Security","Masculine","Jalen Sanders","Delta","Team 5",7.04,7.24,1,36.9249037262757
"2162",42109,"Lieutenant","Security Officer","Operations","Security","Masculine","Jalen Sanders","Delta","Team 5",7.04,7.24,2,35.8932010098978
"2163",42109,"Lieutenant","Security Officer","Operations","Security","Masculine","Jalen Sanders","Delta","Team 5",7.04,7.24,3,38.5367331058684
"2164",42109,"Lieutenant","Security Officer","Operations","Security","Masculine","Jalen Sanders","Delta","Team 5",7.04,7.24,4,36.98805656068
"2165",42109,"Lieutenant","Security Officer","Operations","Security","Masculine","Jalen Sanders","Delta","Team 5",7.04,7.24,5,39.6173151739462
"2166",42109,"Lieutenant","Security Officer","Operations","Security","Masculine","Jalen Sanders","Delta","Team 5",7.04,7.24,6,42.4217770301803
"2167",42109,"Lieutenant","Security Officer","Operations","Security","Masculine","Jalen Sanders","Delta","Team 5",7.04,7.24,7,42.3924589396975
"2168",42109,"Lieutenant","Security Officer","Operations","Security","Masculine","Jalen Sanders","Delta","Team 5",7.04,7.24,8,42.9307463345626
"2169",42109,"Lieutenant","Security Officer","Operations","Security","Masculine","Jalen Sanders","Delta","Team 5",7.04,7.24,9,44.1294511305532
"2170",42109,"Lieutenant","Security Officer","Operations","Security","Masculine","Jalen Sanders","Delta","Team 5",7.04,7.24,10,44.660570809803
"2171",42109,"Lieutenant","Security Officer","Operations","Security","Masculine","Jalen Sanders","Delta","Team 5",7.04,7.24,11,46.0891956234822
"2172",42109,"Lieutenant","Security Officer","Operations","Security","Masculine","Jalen Sanders","Delta","Team 5",7.04,7.24,12,46.8585502990833
"2173",42133,"Lieutenant","Security Officer","Operations","Security","Masculine","Jose Sanchez","Beta","Team 5",6.74,7.31,1,32.5025945328313
"2174",42133,"Lieutenant","Security Officer","Operations","Security","Masculine","Jose Sanchez","Beta","Team 5",6.74,7.31,2,32.313254738472
"2175",42133,"Lieutenant","Security Officer","Operations","Security","Masculine","Jose Sanchez","Beta","Team 5",6.74,7.31,3,32.4294090662783
"2176",42133,"Lieutenant","Security Officer","Operations","Security","Masculine","Jose Sanchez","Beta","Team 5",6.74,7.31,4,35.0972031918317
"2177",42133,"Lieutenant","Security Officer","Operations","Security","Masculine","Jose Sanchez","Beta","Team 5",6.74,7.31,5,34.415362425831
"2178",42133,"Lieutenant","Security Officer","Operations","Security","Masculine","Jose Sanchez","Beta","Team 5",6.74,7.31,6,34.9165054923528
"2179",42133,"Lieutenant","Security Officer","Operations","Security","Masculine","Jose Sanchez","Beta","Team 5",6.74,7.31,7,34.9253381853067
"2180",42133,"Lieutenant","Security Officer","Operations","Security","Masculine","Jose Sanchez","Beta","Team 5",6.74,7.31,8,34.7248236078127
"2181",42133,"Lieutenant","Security Officer","Operations","Security","Masculine","Jose Sanchez","Beta","Team 5",6.74,7.31,9,33.8642102342751
"2182",42133,"Lieutenant","Security Officer","Operations","Security","Masculine","Jose Sanchez","Beta","Team 5",6.74,7.31,10,35.3952812948713
"2183",42133,"Lieutenant","Security Officer","Operations","Security","Masculine","Jose Sanchez","Beta","Team 5",6.74,7.31,11,36.8784055406441
"2184",42133,"Lieutenant","Security Officer","Operations","Security","Masculine","Jose Sanchez","Beta","Team 5",6.74,7.31,12,34.6961989186895
"2185",42138,"Lieutenant","Security Officer","Operations","Security","Masculine","Justin Ro","Beta","Team 5",6.68,6.64,1,34.905255643949
"2186",42138,"Lieutenant","Security Officer","Operations","Security","Masculine","Justin Ro","Beta","Team 5",6.68,6.64,2,32.3075440706783
"2187",42138,"Lieutenant","Security Officer","Operations","Security","Masculine","Justin Ro","Beta","Team 5",6.68,6.64,3,31.3812504074227
"2188",42138,"Lieutenant","Security Officer","Operations","Security","Masculine","Justin Ro","Beta","Team 5",6.68,6.64,4,31.2209633955075
"2189",42138,"Lieutenant","Security Officer","Operations","Security","Masculine","Justin Ro","Beta","Team 5",6.68,6.64,5,28.8274884524888
"2190",42138,"Lieutenant","Security Officer","Operations","Security","Masculine","Justin Ro","Beta","Team 5",6.68,6.64,6,29.569806588637
"2191",42138,"Lieutenant","Security Officer","Operations","Security","Masculine","Justin Ro","Beta","Team 5",6.68,6.64,7,28.8393265820537
"2192",42138,"Lieutenant","Security Officer","Operations","Security","Masculine","Justin Ro","Beta","Team 5",6.68,6.64,8,26.283856532298
"2193",42138,"Lieutenant","Security Officer","Operations","Security","Masculine","Justin Ro","Beta","Team 5",6.68,6.64,9,25.6517705710827
"2194",42138,"Lieutenant","Security Officer","Operations","Security","Masculine","Justin Ro","Beta","Team 5",6.68,6.64,10,22.8057280938002
"2195",42138,"Lieutenant","Security Officer","Operations","Security","Masculine","Justin Ro","Beta","Team 5",6.68,6.64,11,21.8735701138022
"2196",42138,"Lieutenant","Security Officer","Operations","Security","Masculine","Justin Ro","Beta","Team 5",6.68,6.64,12,22.1987833179614
"2197",42201,"Lieutenant","Security Officer","Operations","Security","Masculine","Rasheeq al-Harron","Delta","Team 5",7.79,7.86,1,29.558484010632
"2198",42201,"Lieutenant","Security Officer","Operations","Security","Masculine","Rasheeq al-Harron","Delta","Team 5",7.79,7.86,2,28.4321228370744
"2199",42201,"Lieutenant","Security Officer","Operations","Security","Masculine","Rasheeq al-Harron","Delta","Team 5",7.79,7.86,3,28.4613832051422
"2200",42201,"Lieutenant","Security Officer","Operations","Security","Masculine","Rasheeq al-Harron","Delta","Team 5",7.79,7.86,4,29.9262379739942
"2201",42201,"Lieutenant","Security Officer","Operations","Security","Masculine","Rasheeq al-Harron","Delta","Team 5",7.79,7.86,5,29.2941459451711
"2202",42201,"Lieutenant","Security Officer","Operations","Security","Masculine","Rasheeq al-Harron","Delta","Team 5",7.79,7.86,6,28.3218805205146
"2203",42201,"Lieutenant","Security Officer","Operations","Security","Masculine","Rasheeq al-Harron","Delta","Team 5",7.79,7.86,7,27.6407612268672
"2204",42201,"Lieutenant","Security Officer","Operations","Security","Masculine","Rasheeq al-Harron","Delta","Team 5",7.79,7.86,8,27.5156613931593
"2205",42201,"Lieutenant","Security Officer","Operations","Security","Masculine","Rasheeq al-Harron","Delta","Team 5",7.79,7.86,9,29.1041685933489
"2206",42201,"Lieutenant","Security Officer","Operations","Security","Masculine","Rasheeq al-Harron","Delta","Team 5",7.79,7.86,10,27.3496106167757
"2207",42201,"Lieutenant","Security Officer","Operations","Security","Masculine","Rasheeq al-Harron","Delta","Team 5",7.79,7.86,11,27.0711384208437
"2208",42201,"Lieutenant","Security Officer","Operations","Security","Masculine","Rasheeq al-Harron","Delta","Team 5",7.79,7.86,12,28.4802811459602
"2209",42149,"Lieutenant","Sociologist","Sciences","Research","Feminine","Krista Swimmer","Alpha","Team 4",6.18,6.45,1,37.4517058082478
"2210",42149,"Lieutenant","Sociologist","Sciences","Research","Feminine","Krista Swimmer","Alpha","Team 4",6.18,6.45,2,35.2252772757754
"2211",42149,"Lieutenant","Sociologist","Sciences","Research","Feminine","Krista Swimmer","Alpha","Team 4",6.18,6.45,3,38.5967779669008
"2212",42149,"Lieutenant","Sociologist","Sciences","Research","Feminine","Krista Swimmer","Alpha","Team 4",6.18,6.45,4,36.1513509328547
"2213",42149,"Lieutenant","Sociologist","Sciences","Research","Feminine","Krista Swimmer","Alpha","Team 4",6.18,6.45,5,34.3496532164507
"2214",42149,"Lieutenant","Sociologist","Sciences","Research","Feminine","Krista Swimmer","Alpha","Team 4",6.18,6.45,6,33.9365191506226
"2215",42149,"Lieutenant","Sociologist","Sciences","Research","Feminine","Krista Swimmer","Alpha","Team 4",6.18,6.45,7,34.8852454985323
"2216",42149,"Lieutenant","Sociologist","Sciences","Research","Feminine","Krista Swimmer","Alpha","Team 4",6.18,6.45,8,34.3984353885901
"2217",42149,"Lieutenant","Sociologist","Sciences","Research","Feminine","Krista Swimmer","Alpha","Team 4",6.18,6.45,9,35.6221282712304
"2218",42149,"Lieutenant","Sociologist","Sciences","Research","Feminine","Krista Swimmer","Alpha","Team 4",6.18,6.45,10,36.1285755784047
"2219",42149,"Lieutenant","Sociologist","Sciences","Research","Feminine","Krista Swimmer","Alpha","Team 4",6.18,6.45,11,34.657054485583
"2220",42149,"Lieutenant","Sociologist","Sciences","Research","Feminine","Krista Swimmer","Alpha","Team 4",6.18,6.45,12,34.7121286880944
"2221",42176,"Lieutenant","Sociologist","Sciences","Research","Masculine","Mubarak al-Jaffer","Alpha","Team 4",7.34,5.11,1,37.9395096350456
"2222",42176,"Lieutenant","Sociologist","Sciences","Research","Masculine","Mubarak al-Jaffer","Alpha","Team 4",7.34,5.11,2,36.6873197110833
"2223",42176,"Lieutenant","Sociologist","Sciences","Research","Masculine","Mubarak al-Jaffer","Alpha","Team 4",7.34,5.11,3,33.0138404441463
"2224",42176,"Lieutenant","Sociologist","Sciences","Research","Masculine","Mubarak al-Jaffer","Alpha","Team 4",7.34,5.11,4,34.3905361467257
"2225",42176,"Lieutenant","Sociologist","Sciences","Research","Masculine","Mubarak al-Jaffer","Alpha","Team 4",7.34,5.11,5,29.2789235953634
"2226",42176,"Lieutenant","Sociologist","Sciences","Research","Masculine","Mubarak al-Jaffer","Alpha","Team 4",7.34,5.11,6,29.606772858246
"2227",42176,"Lieutenant","Sociologist","Sciences","Research","Masculine","Mubarak al-Jaffer","Alpha","Team 4",7.34,5.11,7,25.9434395072565
"2228",42176,"Lieutenant","Sociologist","Sciences","Research","Masculine","Mubarak al-Jaffer","Alpha","Team 4",7.34,5.11,8,27.1904082121052
"2229",42176,"Lieutenant","Sociologist","Sciences","Research","Masculine","Mubarak al-Jaffer","Alpha","Team 4",7.34,5.11,9,26.800373584684
"2230",42176,"Lieutenant","Sociologist","Sciences","Research","Masculine","Mubarak al-Jaffer","Alpha","Team 4",7.34,5.11,10,24.4848652921741
"2231",42176,"Lieutenant","Sociologist","Sciences","Research","Masculine","Mubarak al-Jaffer","Alpha","Team 4",7.34,5.11,11,22.5121970723902
"2232",42176,"Lieutenant","Sociologist","Sciences","Research","Masculine","Mubarak al-Jaffer","Alpha","Team 4",7.34,5.11,12,20.5651939218375
"2233",42090,"Lieutenant","Specialist","Operations","Engineering","Feminine","Gabriela Quintana","Beta","Team 2",7.23,7.03,1,38.4605717376083
"2234",42090,"Lieutenant","Specialist","Operations","Engineering","Feminine","Gabriela Quintana","Beta","Team 2",7.23,7.03,2,34.3705316049524
"2235",42090,"Lieutenant","Specialist","Operations","Engineering","Feminine","Gabriela Quintana","Beta","Team 2",7.23,7.03,3,36.6710101747243
"2236",42090,"Lieutenant","Specialist","Operations","Engineering","Feminine","Gabriela Quintana","Beta","Team 2",7.23,7.03,4,34.7732699915865
"2237",42090,"Lieutenant","Specialist","Operations","Engineering","Feminine","Gabriela Quintana","Beta","Team 2",7.23,7.03,5,36.9902786493244
"2238",42090,"Lieutenant","Specialist","Operations","Engineering","Feminine","Gabriela Quintana","Beta","Team 2",7.23,7.03,6,36.9302389820681
"2239",42090,"Lieutenant","Specialist","Operations","Engineering","Feminine","Gabriela Quintana","Beta","Team 2",7.23,7.03,7,36.2571975608104
"2240",42090,"Lieutenant","Specialist","Operations","Engineering","Feminine","Gabriela Quintana","Beta","Team 2",7.23,7.03,8,35.5821189938273
"2241",42090,"Lieutenant","Specialist","Operations","Engineering","Feminine","Gabriela Quintana","Beta","Team 2",7.23,7.03,9,33.5843175486343
"2242",42090,"Lieutenant","Specialist","Operations","Engineering","Feminine","Gabriela Quintana","Beta","Team 2",7.23,7.03,10,37.8607575459278
"2243",42090,"Lieutenant","Specialist","Operations","Engineering","Feminine","Gabriela Quintana","Beta","Team 2",7.23,7.03,11,36.0656387659345
"2244",42090,"Lieutenant","Specialist","Operations","Engineering","Feminine","Gabriela Quintana","Beta","Team 2",7.23,7.03,12,37.3661407548668
"2245",42155,"Lieutenant","Specialist","Operations","Engineering","Feminine","Lawanda Ray","Beta","Team 2",5.92,7.06,1,31.9682841585091
"2246",42155,"Lieutenant","Specialist","Operations","Engineering","Feminine","Lawanda Ray","Beta","Team 2",5.92,7.06,2,30.7917344440956
"2247",42155,"Lieutenant","Specialist","Operations","Engineering","Feminine","Lawanda Ray","Beta","Team 2",5.92,7.06,3,32.2297421806338
"2248",42155,"Lieutenant","Specialist","Operations","Engineering","Feminine","Lawanda Ray","Beta","Team 2",5.92,7.06,4,29.425556753116
"2249",42155,"Lieutenant","Specialist","Operations","Engineering","Feminine","Lawanda Ray","Beta","Team 2",5.92,7.06,5,31.73606120478
"2250",42155,"Lieutenant","Specialist","Operations","Engineering","Feminine","Lawanda Ray","Beta","Team 2",5.92,7.06,6,31.8697471181192
"2251",42155,"Lieutenant","Specialist","Operations","Engineering","Feminine","Lawanda Ray","Beta","Team 2",5.92,7.06,7,30.6582691943655
"2252",42155,"Lieutenant","Specialist","Operations","Engineering","Feminine","Lawanda Ray","Beta","Team 2",5.92,7.06,8,30.9548898925413
"2253",42155,"Lieutenant","Specialist","Operations","Engineering","Feminine","Lawanda Ray","Beta","Team 2",5.92,7.06,9,30.3457373095952
"2254",42155,"Lieutenant","Specialist","Operations","Engineering","Feminine","Lawanda Ray","Beta","Team 2",5.92,7.06,10,29.8565880483164
"2255",42155,"Lieutenant","Specialist","Operations","Engineering","Feminine","Lawanda Ray","Beta","Team 2",5.92,7.06,11,29.1229040494692
"2256",42155,"Lieutenant","Specialist","Operations","Engineering","Feminine","Lawanda Ray","Beta","Team 2",5.92,7.06,12,29.2502360642426
"2257",42182,"Lieutenant","Specialist","Operations","Engineering","Feminine","Natalie Madrid","Gamma","Team 2",5.85,4.62,1,21.5756870427637
"2258",42182,"Lieutenant","Specialist","Operations","Engineering","Feminine","Natalie Madrid","Gamma","Team 2",5.85,4.62,2,22.5065870983031
"2259",42182,"Lieutenant","Specialist","Operations","Engineering","Feminine","Natalie Madrid","Gamma","Team 2",5.85,4.62,3,23.7749890061757
"2260",42182,"Lieutenant","Specialist","Operations","Engineering","Feminine","Natalie Madrid","Gamma","Team 2",5.85,4.62,4,21.6827295022152
"2261",42182,"Lieutenant","Specialist","Operations","Engineering","Feminine","Natalie Madrid","Gamma","Team 2",5.85,4.62,5,21.821586547488
"2262",42182,"Lieutenant","Specialist","Operations","Engineering","Feminine","Natalie Madrid","Gamma","Team 2",5.85,4.62,6,21.7721256975838
"2263",42182,"Lieutenant","Specialist","Operations","Engineering","Feminine","Natalie Madrid","Gamma","Team 2",5.85,4.62,7,20.9835809215012
"2264",42182,"Lieutenant","Specialist","Operations","Engineering","Feminine","Natalie Madrid","Gamma","Team 2",5.85,4.62,8,20.6267624799156
"2265",42182,"Lieutenant","Specialist","Operations","Engineering","Feminine","Natalie Madrid","Gamma","Team 2",5.85,4.62,9,20.3667420822549
"2266",42182,"Lieutenant","Specialist","Operations","Engineering","Feminine","Natalie Madrid","Gamma","Team 2",5.85,4.62,10,21.2763999595993
"2267",42182,"Lieutenant","Specialist","Operations","Engineering","Feminine","Natalie Madrid","Gamma","Team 2",5.85,4.62,11,20.7596972676651
"2268",42182,"Lieutenant","Specialist","Operations","Engineering","Feminine","Natalie Madrid","Gamma","Team 2",5.85,4.62,12,19.7964609987614
"2269",42120,"Lieutenant","Specialist","Operations","Engineering","Masculine","Jerriesh Mcdonald Landers","Delta","Team 2",6.28,7.21,1,31.0972277783783
"2270",42120,"Lieutenant","Specialist","Operations","Engineering","Masculine","Jerriesh Mcdonald Landers","Delta","Team 2",6.28,7.21,2,29.5396698003694
"2271",42120,"Lieutenant","Specialist","Operations","Engineering","Masculine","Jerriesh Mcdonald Landers","Delta","Team 2",6.28,7.21,3,29.9568031813328
"2272",42120,"Lieutenant","Specialist","Operations","Engineering","Masculine","Jerriesh Mcdonald Landers","Delta","Team 2",6.28,7.21,4,31.0627896932354
"2273",42120,"Lieutenant","Specialist","Operations","Engineering","Masculine","Jerriesh Mcdonald Landers","Delta","Team 2",6.28,7.21,5,28.9791271919439
"2274",42120,"Lieutenant","Specialist","Operations","Engineering","Masculine","Jerriesh Mcdonald Landers","Delta","Team 2",6.28,7.21,6,29.1470000019369
"2275",42120,"Lieutenant","Specialist","Operations","Engineering","Masculine","Jerriesh Mcdonald Landers","Delta","Team 2",6.28,7.21,7,27.7512958246562
"2276",42120,"Lieutenant","Specialist","Operations","Engineering","Masculine","Jerriesh Mcdonald Landers","Delta","Team 2",6.28,7.21,8,25.1671824120695
"2277",42120,"Lieutenant","Specialist","Operations","Engineering","Masculine","Jerriesh Mcdonald Landers","Delta","Team 2",6.28,7.21,9,27.90923043325
"2278",42120,"Lieutenant","Specialist","Operations","Engineering","Masculine","Jerriesh Mcdonald Landers","Delta","Team 2",6.28,7.21,10,24.9438481451682
"2279",42120,"Lieutenant","Specialist","Operations","Engineering","Masculine","Jerriesh Mcdonald Landers","Delta","Team 2",6.28,7.21,11,24.3733338472107
"2280",42120,"Lieutenant","Specialist","Operations","Engineering","Masculine","Jerriesh Mcdonald Landers","Delta","Team 2",6.28,7.21,12,22.808067099758
"2281",42128,"Lieutenant","Specialist","Operations","Engineering","Masculine","John Stewart","Alpha","Team 2",6.1,8.4,1,39.4873122417836
"2282",42128,"Lieutenant","Specialist","Operations","Engineering","Masculine","John Stewart","Alpha","Team 2",6.1,8.4,2,39.4913133169241
"2283",42128,"Lieutenant","Specialist","Operations","Engineering","Masculine","John Stewart","Alpha","Team 2",6.1,8.4,3,39.6981328176677
"2284",42128,"Lieutenant","Specialist","Operations","Engineering","Masculine","John Stewart","Alpha","Team 2",6.1,8.4,4,36.5463109124406
"2285",42128,"Lieutenant","Specialist","Operations","Engineering","Masculine","John Stewart","Alpha","Team 2",6.1,8.4,5,36.4486782577505
"2286",42128,"Lieutenant","Specialist","Operations","Engineering","Masculine","John Stewart","Alpha","Team 2",6.1,8.4,6,37.5917068662106
"2287",42128,"Lieutenant","Specialist","Operations","Engineering","Masculine","John Stewart","Alpha","Team 2",6.1,8.4,7,35.4298822194614
"2288",42128,"Lieutenant","Specialist","Operations","Engineering","Masculine","John Stewart","Alpha","Team 2",6.1,8.4,8,33.5602709442436
"2289",42128,"Lieutenant","Specialist","Operations","Engineering","Masculine","John Stewart","Alpha","Team 2",6.1,8.4,9,34.1781578908231
"2290",42128,"Lieutenant","Specialist","Operations","Engineering","Masculine","John Stewart","Alpha","Team 2",6.1,8.4,10,32.583713132864
"2291",42128,"Lieutenant","Specialist","Operations","Engineering","Masculine","John Stewart","Alpha","Team 2",6.1,8.4,11,31.3735317283795
"2292",42128,"Lieutenant","Specialist","Operations","Engineering","Masculine","John Stewart","Alpha","Team 2",6.1,8.4,12,32.044588066699
"2293",42169,"Lieutenant","Specialist","Operations","Engineering","Masculine","Matthew Mayfield","Delta","Team 2",6.93,5.34,1,28.6919780763429
"2294",42169,"Lieutenant","Specialist","Operations","Engineering","Masculine","Matthew Mayfield","Delta","Team 2",6.93,5.34,2,28.3811657451365
"2295",42169,"Lieutenant","Specialist","Operations","Engineering","Masculine","Matthew Mayfield","Delta","Team 2",6.93,5.34,3,30.5535597483213
"2296",42169,"Lieutenant","Specialist","Operations","Engineering","Masculine","Matthew Mayfield","Delta","Team 2",6.93,5.34,4,29.7426541974328
"2297",42169,"Lieutenant","Specialist","Operations","Engineering","Masculine","Matthew Mayfield","Delta","Team 2",6.93,5.34,5,29.2940317912383
"2298",42169,"Lieutenant","Specialist","Operations","Engineering","Masculine","Matthew Mayfield","Delta","Team 2",6.93,5.34,6,28.8877607249439
"2299",42169,"Lieutenant","Specialist","Operations","Engineering","Masculine","Matthew Mayfield","Delta","Team 2",6.93,5.34,7,32.4802812573395
"2300",42169,"Lieutenant","Specialist","Operations","Engineering","Masculine","Matthew Mayfield","Delta","Team 2",6.93,5.34,8,33.8944182049384
"2301",42169,"Lieutenant","Specialist","Operations","Engineering","Masculine","Matthew Mayfield","Delta","Team 2",6.93,5.34,9,32.9320603931803
"2302",42169,"Lieutenant","Specialist","Operations","Engineering","Masculine","Matthew Mayfield","Delta","Team 2",6.93,5.34,10,32.5625828644373
"2303",42169,"Lieutenant","Specialist","Operations","Engineering","Masculine","Matthew Mayfield","Delta","Team 2",6.93,5.34,11,34.313546268313
"2304",42169,"Lieutenant","Specialist","Operations","Engineering","Masculine","Matthew Mayfield","Delta","Team 2",6.93,5.34,12,35.1629683026415
"2305",42197,"Lieutenant","Specialist","Operations","Engineering","Masculine","Perry Spiller","Gamma","Team 2",8.72,6.68,1,32.1648996060702
"2306",42197,"Lieutenant","Specialist","Operations","Engineering","Masculine","Perry Spiller","Gamma","Team 2",8.72,6.68,2,32.2898368219767
"2307",42197,"Lieutenant","Specialist","Operations","Engineering","Masculine","Perry Spiller","Gamma","Team 2",8.72,6.68,3,31.8407659298723
"2308",42197,"Lieutenant","Specialist","Operations","Engineering","Masculine","Perry Spiller","Gamma","Team 2",8.72,6.68,4,31.7468411451508
"2309",42197,"Lieutenant","Specialist","Operations","Engineering","Masculine","Perry Spiller","Gamma","Team 2",8.72,6.68,5,31.9708902473703
"2310",42197,"Lieutenant","Specialist","Operations","Engineering","Masculine","Perry Spiller","Gamma","Team 2",8.72,6.68,6,29.9447884279233
"2311",42197,"Lieutenant","Specialist","Operations","Engineering","Masculine","Perry Spiller","Gamma","Team 2",8.72,6.68,7,30.2190738462823
"2312",42197,"Lieutenant","Specialist","Operations","Engineering","Masculine","Perry Spiller","Gamma","Team 2",8.72,6.68,8,30.8546933664509
"2313",42197,"Lieutenant","Specialist","Operations","Engineering","Masculine","Perry Spiller","Gamma","Team 2",8.72,6.68,9,31.7454564920504
"2314",42197,"Lieutenant","Specialist","Operations","Engineering","Masculine","Perry Spiller","Gamma","Team 2",8.72,6.68,10,31.3585424866111
